value,2,2_label,18,18_label,19,19_label,28,28_label,29,29_label,40,40_label,63,63_label,70,70_label,reference_date,reference_date_label
20727.208,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1995-12-31,1995-12-31
22478.121,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1996-12-31,1996-12-31
26603.35,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1997-12-31,1997-12-31
30453.171,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1998-12-31,1998-12-31
32999.91,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1999-12-31,1999-12-31
35959.962,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2000-12-31,2000-12-31
37177.356,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2001-12-31,2001-12-31
36860.405,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2002-12-31,2002-12-31
34706.37,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2003-12-31,2003-12-31
35662.765,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2004-12-31,2004-12-31
36667.811,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2005-12-31,2005-12-31
37463.228,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2006-12-31,2006-12-31
39500.651,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2007-12-31,2007-12-31
40928.99,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2008-12-31,2008-12-31
37191.083,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2009-12-31,2009-12-31
37137.636,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2010-12-31,2010-12-31
32590.819,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2011-12-31,2011-12-31
26760.862,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2012-12-31,2012-12-31
25312.765,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2013-12-31,2013-12-31
26169.8,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2014-12-31,2014-12-31
28082.266,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2015-12-31,2015-12-31
29311.592,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2016-12-31,2016-12-31
33404.025,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2017-12-31,2017-12-31
36548.599,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2018-12-31,2018-12-31
39536.548,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2019-12-31,2019-12-31
39193.938,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2020-12-31,2020-12-31
44387.665,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2021-12-31,2021-12-31
50189.88,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2022-12-31,2022-12-31
55384.307,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2023-12-31,2023-12-31
59197.477,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2024-12-31,2024-12-31
63485.309,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,23,Current prices,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2025-12-31,2025-12-31
