value,2,2_label,18,18_label,19,19_label,28,28_label,29,29_label,40,40_label,63,63_label,70,70_label,reference_date,reference_date_label
46444.952,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1998-12-31,1998-12-31
49263.923,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1999-12-31,1999-12-31
51262.756,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2000-12-31,2000-12-31
51761.289,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2001-12-31,2001-12-31
50005.602,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2002-12-31,2002-12-31
46348.251,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2003-12-31,2003-12-31
46435.774,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2004-12-31,2004-12-31
46486.93,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2005-12-31,2005-12-31
46135.127,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2006-12-31,2006-12-31
47558.957,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2007-12-31,2007-12-31
47760.365,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2008-12-31,2008-12-31
44160.05,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2009-12-31,2009-12-31
43663.016,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2010-12-31,2010-12-31
38186.428,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2011-12-31,2011-12-31
31815.069,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2012-12-31,2012-12-31
30328.012,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2013-12-31,2013-12-31
30998.352,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2014-12-31,2014-12-31
32861.116,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2015-12-31,2015-12-31
33742.68,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2016-12-31,2016-12-31
37641.146,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2017-12-31,2017-12-31
39960.434,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2018-12-31,2018-12-31
42167.537,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2019-12-31,2019-12-31
41180.002,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2020-12-31,2020-12-31
44387.665,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2021-12-31,2021-12-31
45868.666,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2022-12-31,2022-12-31
48627.21,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2023-12-31,2023-12-31
50455.396,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2024-12-31,2024-12-31
52804.716,4208,Gross fixed capital formation - Total,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2025-12-31,2025-12-31
