value,2,2_label,18,18_label,19,19_label,28,28_label,29,29_label,40,40_label,63,63_label,70,70_label,reference_date,reference_date_label
3.015,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1977-12-31,1977-12-31
3.384,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1978-12-31,1978-12-31
5.371,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1979-12-31,1979-12-31
6.819,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1980-12-31,1980-12-31
2.488,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1981-12-31,1981-12-31
1.276,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1982-12-31,1982-12-31
1.701,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1983-12-31,1983-12-31
-1.273,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1984-12-31,1984-12-31
0.911,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1985-12-31,1985-12-31
3.089,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1986-12-31,1986-12-31
6.811,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1987-12-31,1987-12-31
6.385,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1988-12-31,1988-12-31
5.72,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1989-12-31,1989-12-31
6.16,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1990-12-31,1990-12-31
2.909,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1991-12-31,1991-12-31
1.723,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1992-12-31,1992-12-31
-1.671,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1993-12-31,1993-12-31
1.794,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1994-12-31,1994-12-31
2.382,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1995-12-31,1995-12-31
3.504,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1996-12-31,1996-12-31
4.401,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1997-12-31,1997-12-31
4.808,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1998-12-31,1998-12-31
3.907,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,1999-12-31,1999-12-31
3.816,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2000-12-31,2000-12-31
1.944,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2001-12-31,2001-12-31
0.771,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2002-12-31,2002-12-31
-0.931,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2003-12-31,2003-12-31
1.789,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2004-12-31,2004-12-31
0.782,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2005-12-31,2005-12-31
1.625,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2006-12-31,2006-12-31
2.507,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2007-12-31,2007-12-31
0.319,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2008-12-31,2008-12-31
-3.122,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2009-12-31,2009-12-31
1.738,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2010-12-31,2010-12-31
-1.714,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2011-12-31,2011-12-31
-4.051,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2012-12-31,2012-12-31
-0.984,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2013-12-31,2013-12-31
0.741,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2014-12-31,2014-12-31
1.59,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2015-12-31,2015-12-31
2.004,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2016-12-31,2016-12-31
3.315,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2017-12-31,2017-12-31
2.946,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2018-12-31,2018-12-31
2.746,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2019-12-31,2019-12-31
-8.205,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2020-12-31,2020-12-31
5.559,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2021-12-31,2021-12-31
6.986,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2022-12-31,2022-12-31
3.1,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2023-12-31,2023-12-31
2.215,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2024-12-31,2024-12-31
1.864,4261,Gross domestic product at market prices,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3653,Year-on-year rate of change,4267,Annual,349,Portugal,3327,Percentage,2025-12-31,2025-12-31
