value,18,18_label,19,19_label,23,23_label,29,29_label,40,40_label,63,63_label,70,70_label,reference_date,reference_date_label
9983.218,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1990-12-31,1990-12-31
9960.235,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1991-12-31,1991-12-31
9952.494,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1992-12-31,1992-12-31
9964.674,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1993-12-31,1993-12-31
9991.525,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1994-12-31,1994-12-31
10026.176,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1995-12-31,1995-12-31
10063.944,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1996-12-31,1996-12-31
10108.977,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1997-12-31,1997-12-31
10160.196,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1998-12-31,1998-12-31
10217.828,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,1999-12-31,1999-12-31
10289.898,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2000-12-31,2000-12-31
10362.722,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2001-12-31,2001-12-31
10419.63,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2002-12-31,2002-12-31
10458.821,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2003-12-31,2003-12-31
10483.861,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2004-12-31,2004-12-31
10503.33,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2005-12-31,2005-12-31
10522.288,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2006-12-31,2006-12-31
10542.964,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2007-12-31,2007-12-31
10558.176,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2008-12-31,2008-12-31
10568.246,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2009-12-31,2009-12-31
10573.1,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2010-12-31,2010-12-31
10574.536,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2011-12-31,2011-12-31
10531.42,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2012-12-31,2012-12-31
10473.99,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2013-12-31,2013-12-31
10419.606,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2014-12-31,2014-12-31
10381.838,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2015-12-31,2015-12-31
10356.516,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2016-12-31,2016-12-31
10340.124,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2017-12-31,2017-12-31
10334.633,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2018-12-31,2018-12-31
10354.446,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2019-12-31,2019-12-31
10384.846,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2020-12-31,2020-12-31
10407.707,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2021-12-31,2021-12-31
10468.869,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2022-12-31,2022-12-31
10578.174,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2023-12-31,2023-12-31
10694.68,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2024-12-31,2024-12-31
10804.265,4308,Statistics Portugal,12,Stocks,3446,Resident population,3610,Average,4267,Annual,349,Portugal,3341,Thousands of people,2025-12-31,2025-12-31
