value,3,3_label,18,18_label,19,19_label,28,28_label,29,29_label,40,40_label,63,63_label,70,70_label,reference_date,reference_date_label
9078.461,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1969-12-31,1969-12-31
10080.418,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1970-12-31,1970-12-31
11292.698,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1971-12-31,1971-12-31
12179.519,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1972-12-31,1972-12-31
13262.045,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1973-12-31,1973-12-31
13923.49,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1974-12-31,1974-12-31
12350.274,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1975-12-31,1975-12-31
12615.706,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1976-12-31,1976-12-31
13406.475,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1977-12-31,1977-12-31
13270.381,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1978-12-31,1978-12-31
13878.011,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1979-12-31,1979-12-31
15739.256,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1980-12-31,1980-12-31
15412.49,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1981-12-31,1981-12-31
14931.432,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1982-12-31,1982-12-31
14749.122,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1983-12-31,1983-12-31
14721.189,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1984-12-31,1984-12-31
14646.069,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1985-12-31,1985-12-31
15412.754,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1986-12-31,1986-12-31
16773.671,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1987-12-31,1987-12-31
17822.359,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1988-12-31,1988-12-31
18565.442,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1989-12-31,1989-12-31
20144.073,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1990-12-31,1990-12-31
20053.503,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1991-12-31,1991-12-31
20063.52,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1992-12-31,1992-12-31
19299.625,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1993-12-31,1993-12-31
19455.697,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1994-12-31,1994-12-31
20039.363,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1995-12-31,1995-12-31
22170.806,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1996-12-31,1996-12-31
23552.314,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1997-12-31,1997-12-31
24078.17,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1998-12-31,1998-12-31
24267.784,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,1999-12-31,1999-12-31
24850.615,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2000-12-31,2000-12-31
25183.053,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2001-12-31,2001-12-31
24970.082,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2002-12-31,2002-12-31
24675.951,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2003-12-31,2003-12-31
24773.81,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2004-12-31,2004-12-31
24458.073,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2005-12-31,2005-12-31
24702.533,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2006-12-31,2006-12-31
25223.553,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2007-12-31,2007-12-31
24586.723,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2008-12-31,2008-12-31
21959.285,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2009-12-31,2009-12-31
23522.549,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2010-12-31,2010-12-31
23666.393,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2011-12-31,2011-12-31
22841.674,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2012-12-31,2012-12-31
23072.025,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2013-12-31,2013-12-31
23709.927,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2014-12-31,2014-12-31
24435.141,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2015-12-31,2015-12-31
24962.332,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2016-12-31,2016-12-31
26518.913,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2017-12-31,2017-12-31
27463.83,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2018-12-31,2018-12-31
27589.631,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2019-12-31,2019-12-31
25705.65,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2020-12-31,2020-12-31
26938.165,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2021-12-31,2021-12-31
28037.54,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2022-12-31,2022-12-31
27835.183,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2023-12-31,2023-12-31
28033.566,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2024-12-31,2024-12-31
28266.249,5323,GVA - Manufacturing,4308,Statistics Portugal,7,Transactions,19,Chain-linked volume,3609,Value,4267,Annual,349,Portugal,3331,Millions of euros,2025-12-31,2025-12-31
