source_id,source_pdf_filename,source_pdf_sha256,publication_year,reference_year,table_title,page_number,flow,partner_group_source,series_name_source,value_source,printed_total_value_source,currency_source,unit_source,unit_multiplier,valuation_basis,territorial_definition,cell_status,footnote,transcriber,transcription_date,entry_pass,adjudication_status
ine_external_trade_yearbook,ine_external_trade_1973_volume_i.pdf,ef13f704b430a739a258e56e080d21d930b074fe49774b6726989329a339225f,1974,1973,Quadro n.o 2 - Comercio especial por paises e territorios estatisticos,24,X,Provincias Ultramarinas,exports_to_overseas_territories_special_trade_current_escudos,6739823,6739823,PTE,thousand current escudos,1000,special trade; export values to be confirmed from source notes,INE statistical territories as printed in the 1973 volume; verify against page 17,transcribed,Pass 1 visual transcription from queued page candidate; requires independent pass 2 confirmation.,visual_transcription_pass_1,2026-08-07,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1973_volume_i.pdf,ef13f704b430a739a258e56e080d21d930b074fe49774b6726989329a339225f,1974,1973,Quadro n.o 2 - Comercio especial por paises e territorios estatisticos,24,M,CEE,imports_from_eec_special_trade_current_escudos,33583125,33583125,PTE,thousand current escudos,1000,special trade; import values to be confirmed from source notes,INE statistical territories as printed in the 1973 volume; verify against page 17,transcribed,Pass 1 visual transcription from queued page candidate; requires independent pass 2 confirmation.,visual_transcription_pass_1,2026-08-07,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1973_volume_i.pdf,ef13f704b430a739a258e56e080d21d930b074fe49774b6726989329a339225f,1974,1973,Quadro n.o 2 - Comercio especial por paises e territorios estatisticos,24,X,CEE,exports_to_eec_special_trade_current_escudos,22083664,22083664,PTE,thousand current escudos,1000,special trade; export values to be confirmed from source notes,INE statistical territories as printed in the 1973 volume; verify against page 17,transcribed,Pass 1 visual transcription from queued page candidate; requires independent pass 2 confirmation.,visual_transcription_pass_1,2026-08-07,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1973_volume_i.pdf,ef13f704b430a739a258e56e080d21d930b074fe49774b6726989329a339225f,1974,1973,Quadro n.o 2 - Comercio especial por paises e territorios estatisticos,24,M,EFTA,imports_from_efta_special_trade_current_escudos,8669779,8669779,PTE,thousand current escudos,1000,special trade; import values to be confirmed from source notes,INE statistical territories as printed in the 1973 volume; verify against page 17,transcribed,Pass 1 visual transcription from queued page candidate; requires independent pass 2 confirmation.,visual_transcription_pass_1,2026-08-07,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1973_volume_i.pdf,ef13f704b430a739a258e56e080d21d930b074fe49774b6726989329a339225f,1974,1973,Quadro n.o 2 - Comercio especial por paises e territorios estatisticos,24,X,EFTA,exports_to_efta_special_trade_current_escudos,6272880,6272880,PTE,thousand current escudos,1000,special trade; export values to be confirmed from source notes,INE statistical territories as printed in the 1973 volume; verify against page 17,transcribed,Pass 1 visual transcription from queued page candidate; requires independent pass 2 confirmation.,visual_transcription_pass_1,2026-08-07,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Austria,imports_from_austria_special_trade_current_escudos,120290,120290,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Belgica-Luxemburgo,imports_from_belgium_luxembourg_special_trade_current_escudos,667762,667762,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Dinamarca,imports_from_denmark_special_trade_current_escudos,93676,93676,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Franca,imports_from_france_special_trade_current_escudos,1584261,1584261,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Holanda,imports_from_netherlands_special_trade_current_escudos,485775,485775,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Italia,imports_from_italy_special_trade_current_escudos,689394,689394,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Noruega,imports_from_norway_special_trade_current_escudos,124726,124726,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Reino Unido,imports_from_united_kingdom_special_trade_current_escudos,2500089,2500089,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Republica Federal da Alemanha,imports_from_west_germany_special_trade_current_escudos,2684897,2684897,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Suecia,imports_from_sweden_special_trade_current_escudos,478741,478741,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",38,M,Suica,imports_from_switzerland_liechtenstein_special_trade_current_escudos,597808,597808,PTE,thousand current escudos,1000,special trade; import values declared by importers and accepted by customs per explanatory note,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,"Quadro III Europa import subtotal printed as 10 614 295; all fourteen printed European rows sum to 10 614 795, an unresolved +500 residual in the source block outside the eleven fixed-sample rows transcribed here.",visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Austria,exports_to_austria_special_trade_current_escudos,84164,84164,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Belgica-Luxemburgo,exports_to_belgium_luxembourg_special_trade_current_escudos,304020,304020,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Dinamarca,exports_to_denmark_special_trade_current_escudos,225934,225934,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Franca,exports_to_france_special_trade_current_escudos,506623,506623,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Holanda,exports_to_netherlands_special_trade_current_escudos,242404,242404,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Italia,exports_to_italy_special_trade_current_escudos,565508,565508,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Noruega,exports_to_norway_special_trade_current_escudos,103085,103085,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Reino Unido,exports_to_united_kingdom_special_trade_current_escudos,1277168,1277168,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Republica Federal da Alemanha,exports_to_west_germany_special_trade_current_escudos,854693,854693,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Suecia,exports_to_sweden_special_trade_current_escudos,291559,291559,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
ine_external_trade_yearbook,ine_external_trade_1962_volume_i.pdf,4f65453197d811905bcb7fe919926ddb09fe3c850875af5ae232c2c600a948dc,1963,1962,"Quadro III - Comercio especial, por territorios estatisticos",39,X,Suica,exports_to_switzerland_liechtenstein_special_trade_current_escudos,171119,171119,PTE,thousand current escudos,1000,special trade; export values follow INE explanatory note conventions,INE statistical territories as printed in the 1962 volume; metropolitan-territory scope remains pending territorial-definition review,transcribed,Quadro III Europa export subtotal printed as 5 201 448; all fourteen printed European rows sum exactly to that subtotal.,visual_transcription_pass_1,2026-08-11,pass_1,pending_comparison
